# PUNTS (x, y), true/false
-1.6104, -1.7772, true,0,
-1.6944, -0.9907, true,0,
-1.6944, -0.1301, true,0,
-1.6944, 0.7305, true,0,
-1.6944, 1.5911, true,0,
-1.2329, 2.0000, true,0,
-0.3723, 2.0000, true,0,
0.4883, 2.0000, true,0,
1.3489, 2.0000, true,0,
1.8813, 1.6522, true,0,
1.8813, 0.7916, true,0,
1.8813, -0.0690, true,0,
1.8813, -0.9295, true,0,
1.8417, -1.7604, true,0,
0.9881, -1.7772, true,0,
0.1275, -1.7772, true,0,
-0.7331, -1.7772, true,0,
-1.5937, -1.7772, true,0,
-0.9389, -1.0217, false,0,
-0.9389, -0.2663, false,0,
-0.9389, 0.4891, false,0,
-0.9389, 1.2446, false,0,
-0.1835, -1.0217, false,0,
-0.1835, -0.2663, false,0,
-0.1835, 0.4891, false,0,
-0.1835, 1.2446, false,0,
0.5719, -1.0217, false,0,
0.5719, -0.2663, false,0,
0.5719, 0.4891, false,0,
0.5719, 1.2446, false,0,
1.3273, -1.0217, false,0,
1.3273, -0.2663, false,0,
1.3273, 0.4891, false,0,
1.3273, 1.2446, false,0,

# ARESTES (punt_a), (punt_b)
-1.61, -1.7772, -1.6944, -0.9907,
-1.61, -1.7772, -1.5937, -1.7772,
-1.69, -0.9907, -1.6944, -0.1301,
-1.69, -0.9907, -1.5937, -1.7772,
-1.69, -0.9907, -0.9389, -1.0217,
-1.69, -0.9907, -0.9389, -0.2663,
-1.69, -0.1301, -1.6944, 0.7305,
-1.69, -0.1301, -0.9389, -0.2663,
-1.69, -0.1301, -0.9389, 0.4891,
-1.69, 0.7305, -1.6944, 1.5911,
-1.69, 0.7305, -0.9389, 0.4891,
-1.69, 0.7305, -0.9389, 1.2446,
-1.69, 1.5911, -1.2329, 2.0000,
-1.69, 1.5911, -0.9389, 1.2446,
-1.23, 2.0000, -0.3723, 2.0000,
-1.23, 2.0000, -0.9389, 1.2446,
-0.37, 2.0000, 0.4883, 2.0000,
-0.37, 2.0000, -0.9389, 1.2446,
-0.37, 2.0000, -0.1835, 1.2446,
0.49, 2.0000, 1.3489, 2.0000,
0.49, 2.0000, -0.1835, 1.2446,
0.49, 2.0000, 0.5719, 1.2446,
1.35, 2.0000, 1.8813, 1.6522,
1.35, 2.0000, 0.5719, 1.2446,
1.35, 2.0000, 1.3273, 1.2446,
1.88, 1.6522, 1.8813, 0.7916,
1.88, 1.6522, 1.3273, 1.2446,
1.88, 0.7916, 1.8813, -0.0690,
1.88, 0.7916, 1.3273, 0.4891,
1.88, 0.7916, 1.3273, 1.2446,
1.88, -0.0690, 1.8813, -0.9295,
1.88, -0.0690, 1.3273, -0.2663,
1.88, -0.0690, 1.3273, 0.4891,
1.88, -0.9295, 1.8417, -1.7604,
1.88, -0.9295, 1.3273, -1.0217,
1.88, -0.9295, 1.3273, -0.2663,
1.84, -1.7604, 0.9881, -1.7772,
1.84, -1.7604, 1.3273, -1.0217,
0.99, -1.7772, 0.1275, -1.7772,
0.99, -1.7772, 0.5719, -1.0217,
0.99, -1.7772, 1.3273, -1.0217,
0.13, -1.7772, -0.7331, -1.7772,
0.13, -1.7772, -0.1835, -1.0217,
0.13, -1.7772, 0.5719, -1.0217,
-0.73, -1.7772, -1.5937, -1.7772,
-0.73, -1.7772, -0.9389, -1.0217,
-0.73, -1.7772, -0.1835, -1.0217,
-1.59, -1.7772, -0.9389, -1.0217,
-0.94, -1.0217, -0.9389, -0.2663,
-0.94, -1.0217, -0.1835, -1.0217,
-0.94, -1.0217, -0.1835, -0.2663,
-0.94, -0.2663, -0.9389, 0.4891,
-0.94, -0.2663, -0.1835, -0.2663,
-0.94, 0.4891, -0.9389, 1.2446,
-0.94, 0.4891, -0.1835, -0.2663,
-0.94, 0.4891, -0.1835, 0.4891,
-0.94, 0.4891, -0.1835, 1.2446,
-0.94, 1.2446, -0.1835, 1.2446,
-0.18, -1.0217, -0.1835, -0.2663,
-0.18, -1.0217, 0.5719, -1.0217,
-0.18, -0.2663, -0.1835, 0.4891,
-0.18, -0.2663, 0.5719, -1.0217,
-0.18, -0.2663, 0.5719, -0.2663,
-0.18, 0.4891, -0.1835, 1.2446,
-0.18, 0.4891, 0.5719, -0.2663,
-0.18, 0.4891, 0.5719, 0.4891,
-0.18, 0.4891, 0.5719, 1.2446,
-0.18, 1.2446, 0.5719, 1.2446,
0.57, -1.0217, 0.5719, -0.2663,
0.57, -1.0217, 1.3273, -1.0217,
0.57, -1.0217, 1.3273, -0.2663,
0.57, -0.2663, 0.5719, 0.4891,
0.57, -0.2663, 1.3273, -0.2663,
0.57, 0.4891, 0.5719, 1.2446,
0.57, 0.4891, 1.3273, -0.2663,
0.57, 0.4891, 1.3273, 0.4891,
0.57, 1.2446, 1.3273, 0.4891,
0.57, 1.2446, 1.3273, 1.2446,
1.33, -1.0217, 1.3273, -0.2663,
1.33, -0.2663, 1.3273, 0.4891,
1.33, 0.4891, 1.3273, 1.2446,
